lot_frontage,lot_area,street,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,alley_Grvl,alley_Pave,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA,misc_feature_NA,misc_feature_Othr,misc_feature_Shed,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
68.0,7980,1,1,0,6,7,1992,2007,0.0,1,2,3,2,-1,2.0,935.0,-0.5,0.0,233.0,1168.0,3,1,3,1187,0,0,1187,1.0,0.0,2,0,3,1,1,6,3.0,0,0,1992.0,3,2.0,420.0,2,2,1.0,483,21,0,0,0,0,0,4,500,3,2010,185000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100.0,34650,1,0,0,5,5,1955,1955,0.0,1,1,2,2,1,2.0,1056.0,-0.5,0.0,0.0,1056.0,1,0,3,1056,0,0,1056,1.0,0.0,1,0,3,1,1,5,3.0,0,0,1955.0,3,2.0,572.0,2,2,1.0,264,0,0,0,0,0,0,0,0,1,2006,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92.0,10573,1,1,0,6,6,1961,1961,3.0,1,1,2,2,-1,2.0,1312.0,-0.5,0.0,141.0,1453.0,3,1,3,1453,0,0,1453,1.0,0.0,2,0,3,1,1,6,3.0,1,2,1961.0,2,2.0,530.0,2,2,1.0,0,49,0,0,288,0,0,4,0,4,2009,187500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65.0,8450,1,0,0,5,8,1965,2009,0.0,1,2,2,2,-1,3.0,553.0,1.0,117.0,224.0,894.0,3,1,3,894,0,0,894,1.0,0.0,1,0,3,1,1,5,3.0,1,3,1973.0,1,1.0,336.0,2,2,1.0,416,144,0,0,0,0,0,3,0,4,2010,138500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
68.0,11700,1,1,1,5,6,1937,1995,0.0,1,1,2,2,-1,1.0,606.0,-0.5,0.0,336.0,942.0,3,1,3,1265,673,0,1938,0.0,0.0,2,0,4,1,2,7,2.0,1,3,1937.0,1,1.0,240.0,2,2,1.0,0,40,0,0,0,0,0,0,0,7,2008,198000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
75.0,8250,1,0,0,5,6,1895,2006,0.0,1,2,2,2,-1,-0.5,0.0,-0.5,0.0,957.0,957.0,0,0,3,1034,957,0,1991,0.0,0.0,2,0,4,2,1,9,3.0,0,0,1895.0,0,0.0,0.0,0,0,0.0,0,0,133,0,0,0,0,0,0,6,2007,119600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
60.0,8064,1,0,0,5,7,1949,2006,0.0,1,2,2,2,1,-0.5,0.0,-0.5,0.0,672.0,672.0,3,1,3,672,252,0,924,0.0,0.0,1,0,3,1,1,6,3.0,1,-1,2003.0,1,2.0,576.0,2,2,1.0,0,0,0,0,0,0,0,3,2000,7,2007,122900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
80.0,9600,1,0,0,8,5,1981,1981,0.0,2,1,3,2,-1,2.0,1104.0,-0.5,0.0,1420.0,2524.0,1,1,3,2524,0,0,2524,1.0,0.0,2,1,4,1,2,9,3.0,1,3,1981.0,3,2.0,542.0,2,2,1.0,474,120,0,0,0,0,0,3,0,7,2009,278000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,11435,1,1,1,8,7,1929,1950,0.0,1,1,3,2,-1,-0.5,0.0,-0.5,0.0,792.0,792.0,0,1,3,792,725,0,1517,0.0,0.0,1,0,3,1,2,7,3.0,2,3,1931.0,1,2.0,400.0,2,2,1.0,0,0,0,0,0,0,0,0,0,6,2006,230000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
30.0,9549,1,1,0,8,5,1995,1996,0.0,2,2,3,3,2,-1.0,437.0,3.0,1057.0,0.0,1494.0,3,1,3,1494,0,0,1494,1.0,0.0,1,1,2,1,3,6,3.0,1,3,1995.0,3,2.0,481.0,2,2,1.0,0,30,0,0,216,0,0,0,0,4,2006,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60.0,10950,1,0,0,6,6,1952,1952,0.0,1,1,2,2,-1,2.0,441.0,-0.5,0.0,507.0,948.0,1,1,3,948,0,0,948,0.0,0.0,1,0,2,1,1,5,3.0,0,0,1952.0,1,2.0,410.0,2,2,0.0,0,48,0,0,0,0,0,0,0,4,2007,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
79.0,10637,1,0,0,8,5,2007,2008,336.0,2,1,4,2,3,3.0,1288.0,-0.5,0.0,417.0,1705.0,3,1,3,1718,0,0,1718,1.0,0.0,2,0,3,1,2,7,3.0,1,3,2007.0,2,3.0,826.0,2,2,1.0,208,44,0,0,0,0,0,0,0,9,2009,297000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80.0,9000,1,1,1,6,6,1958,1958,82.0,1,1,3,2,3,-0.5,0.0,-0.5,0.0,160.0,160.0,0,1,3,1142,0,0,1142,0.0,0.0,1,0,2,1,1,5,3.0,1,3,1958.0,2,1.0,384.0,2,2,1.0,0,28,64,0,0,0,0,0,0,4,2009,113500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41.0,2665,1,0,0,5,6,1977,1977,0.0,1,1,2,2,-1,2.0,548.0,2.0,173.0,36.0,757.0,3,1,3,925,550,0,1475,0.0,0.0,2,0,4,1,1,6,3.0,1,2,1977.0,2,1.0,336.0,2,2,1.0,104,26,0,0,0,0,0,0,0,7,2006,127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105.0,11751,1,1,0,6,6,1977,1977,480.0,1,1,3,2,-1,1.0,705.0,-0.5,0.0,1139.0,1844.0,3,1,3,1844,0,0,1844,0.0,0.0,2,0,3,1,1,7,3.0,1,2,1977.0,2,2.0,546.0,2,2,1.0,0,122,0,0,0,0,0,3,0,1,2010,190000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80.0,9600,1,0,0,7,6,1973,1973,320.0,1,1,2,2,-1,2.0,916.0,-0.5,0.0,326.0,1242.0,0,1,3,1242,0,0,1242,0.0,0.0,1,1,3,1,1,6,3.0,1,2,1973.0,1,2.0,528.0,2,2,1.0,0,0,0,0,0,0,0,0,0,9,2007,175500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60.0,8428,1,1,0,5,7,1994,1994,0.0,1,2,3,3,-1,3.0,420.0,-0.5,0.0,570.0,990.0,3,1,3,990,0,0,990,1.0,0.0,1,0,3,1,1,5,3.0,0,0,1995.0,1,1.0,384.0,2,2,1.0,256,0,0,0,0,0,0,0,0,7,2007,146000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
75.0,9937,1,0,0,5,6,1965,1965,0.0,2,1,2,2,-1,1.0,830.0,-1.0,290.0,136.0,1256.0,2,1,3,1256,0,0,1256,1.0,0.0,1,1,3,1,1,6,3.0,0,0,1965.0,3,1.0,276.0,2,2,1.0,736,68,0,0,0,0,0,0,0,6,2008,147500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107.0,13891,1,0,0,10,5,2006,2006,0.0,3,1,4,3,3,3.0,1386.0,-0.5,0.0,690.0,2076.0,3,1,3,2076,0,0,2076,1.0,0.0,2,1,2,1,3,7,3.0,1,3,2006.0,3,3.0,850.0,2,2,1.0,216,229,0,0,0,0,0,0,0,9,2006,465000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68.0,9101,1,1,0,5,6,1978,1978,104.0,1,2,3,2,2,3.0,1097.0,-0.5,0.0,0.0,1097.0,3,1,3,1110,0,0,1110,1.0,0.0,1,0,1,1,2,4,3.0,1,2,1978.0,3,2.0,602.0,2,2,1.0,303,30,0,0,0,0,0,0,0,7,2009,165500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
81.0,12150,1,0,0,5,5,1954,1954,335.0,1,1,2,2,-1,-0.5,0.0,-0.5,0.0,1050.0,1050.0,3,0,1,1050,745,0,1795,0.0,0.0,2,0,4,1,1,7,3.0,0,0,1954.0,1,1.0,352.0,1,2,1.0,0,0,0,0,0,0,0,0,0,11,2008,131500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70.0,11200,1,0,0,5,5,1965,1965,0.0,1,1,2,2,-1,2.0,906.0,-0.5,0.0,134.0,1040.0,3,1,3,1040,0,0,1040,1.0,0.0,1,0,3,1,1,5,3.0,0,0,1965.0,1,1.0,384.0,2,2,1.0,0,0,0,0,0,0,0,0,0,2,2008,129500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
100.0,9670,1,1,1,8,6,1935,1950,40.0,1,1,2,1,-1,-1.0,210.0,-0.5,0.0,398.0,608.0,1,1,3,983,890,0,1873,0.0,0.0,1,1,4,1,1,9,3.0,2,3,1935.0,3,2.0,786.0,1,2,1.0,0,0,207,0,0,0,0,0,0,6,2008,257076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
60.0,10998,1,0,0,5,5,1941,1960,0.0,1,1,2,2,-1,-1.0,408.0,1.0,420.0,156.0,984.0,3,1,3,984,620,0,1604,0.0,0.0,2,0,3,1,1,6,2.0,0,0,1977.0,1,2.0,660.0,2,2,1.0,0,68,0,0,0,0,0,0,0,7,2009,117000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
60.0,7200,1,0,1,7,6,1931,2000,0.0,1,0,3,2,-1,-0.5,0.0,-0.5,0.0,776.0,776.0,1,1,3,851,651,0,1502,0.0,0.0,1,1,3,1,1,6,3.0,1,3,1931.0,2,1.0,270.0,2,2,0.5,0,0,112,0,0,0,0,3,0,2,2008,149000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80.0,9920,1,0,0,5,5,1954,1954,110.0,1,1,2,2,-1,2.0,354.0,-1.0,290.0,412.0,1056.0,1,1,3,1063,0,0,1063,1.0,0.0,1,0,3,1,1,6,3.0,0,0,1954.0,2,1.0,280.0,2,2,1.0,0,0,164,0,0,0,0,3,0,2,2010,128000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36.0,2448,1,0,0,7,5,2003,2004,106.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,764.0,764.0,3,1,3,764,862,0,1626,0.0,0.0,2,1,2,1,2,6,3.0,0,0,2003.0,2,2.0,474.0,2,2,1.0,0,27,0,0,0,0,0,0,0,10,2008,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,2998,1,0,0,6,5,2000,2000,513.0,2,1,3,2,-1,3.0,353.0,-0.5,0.0,403.0,756.0,3,1,3,768,756,0,1524,0.0,0.0,2,1,2,1,2,4,3.0,0,0,2000.0,1,2.0,440.0,2,2,1.0,0,32,0,0,0,0,0,0,0,6,2006,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
